"","userID","start.timestamp","finish.timestamp","timezone.offset","duration","distance","start.cluster.id","finish.cluster.id","isPredicted","rank","guessProbability","numpred"
"51",3076,1490682730703,1490683189937,10800000,7.6539,3.06619531656138,28,1,NA,NA,NA,NA
"52",3076,1490716613973,1490717091500,10800000,7.95878333333333,4.62608097051752,1,28,NA,NA,NA,NA
"53",3076,1490940569197,1490941084001,10800000,8.58006666666667,2.22383205447209,28,1,NA,NA,NA,NA
"54",3076,1490978189005,1490978569011,10800000,6.33343333333333,4.63497058613921,1,28,NA,NA,NA,NA
"55",3076,1491135680767,1491138039777,10800000,39.3168333333333,24.065249419075,6,28,NA,NA,NA,NA
"56",3076,1491197404164,1491197866361,10800000,7.70328333333333,4.78845167279828,28,20,NA,NA,NA,NA
"57",3076,1491203674383,1491204179346,10800000,8.41605,2.87645328725725,20,1,NA,NA,NA,NA
"58",3076,1491233938313,1491234301325,10800000,6.0502,4.59765566197247,1,28,NA,NA,NA,NA
"59",3076,1491288114046,1491288585250,10800000,7.8534,2.58509840985627,28,8,NA,NA,NA,NA
"60",3076,1491289966457,1491290232260,10800000,4.43005,0.840952704123077,8,1,NA,NA,NA,NA
"61",3076,1491313359264,1491314140248,10800000,13.0164,4.85182701346536,26,1,NA,NA,NA,NA
"62",3076,1491320933239,1491321858226,10800000,15.41645,5.64694028539221,1,28,NA,NA,NA,NA
"63",3076,1491370704928,1491371308740,10800000,10.0635333333333,4.57322999011557,28,20,NA,NA,NA,NA
"64",3076,1491377527203,1491377831222,10800000,5.06698333333333,3.02186808227339,20,1,NA,NA,NA,NA
"65",3076,1491406540204,1491409125181,10800000,43.08295,11.6555974812109,1,30,NA,NA,NA,NA
"66",3076,1491411339195,1491412695253,10800000,22.6009666666667,11.3102827963305,30,28,NA,NA,NA,NA
"67",3076,1491462679144,1491463238637,10800000,9.32488333333333,3.06449728173073,28,1,NA,NA,NA,NA
"68",3076,1491475049632,1491475303611,10800000,4.23298333333333,2.5296190086311,1,13,NA,NA,NA,NA
"69",3076,1491494067598,1491494674667,10800000,10.1178166666667,4.4959252992345,1,28,NA,NA,NA,NA
"70",3076,1491543577381,1491544099096,10800000,8.69525,4.51376556266269,28,20,NA,NA,NA,NA
"71",3076,1491549890116,1491550237133,10800000,5.78361666666667,2.73435160145817,20,1,NA,NA,NA,NA
"72",3076,1491570091087,1491570869092,10800000,12.96675,5.32725989526,1,1,NA,NA,NA,NA
"73",3076,1491580683081,1491581089206,10800000,6.76875,4.64224900763822,1,28,NA,NA,NA,NA
"74",3076,1491804994999,1491805414816,10800000,6.99695,3.11487053232093,28,1,NA,NA,NA,NA
"75",3076,1491830529680,1491831682666,10800000,19.2164333333333,5.31689088374868,1,1,NA,NA,NA,NA
"76",3076,1491891982691,1491892622341,10800000,10.6608333333333,3.06950502259562,28,1,NA,NA,NA,NA
"77",3076,1491894892355,1491896005967,10800000,18.5602,2.7351670196149,1,1,NA,NA,NA,NA
"78",3076,1491925349316,1491926014322,10800000,11.0834333333333,6.18038824980157,1,12,NA,NA,NA,NA
"79",3076,1491934332326,1491934646309,10800000,5.23305,3.48903860732441,12,28,NA,NA,NA,NA
"80",3076,1492013284683,1492014815665,10800000,25.5163666666667,12.2144986824241,1,21,NA,NA,NA,NA
"81",3076,1492024132408,1492024816420,10800000,11.4002,5.80546088308122,15,28,NA,NA,NA,NA
"82",3076,1492065377039,1492065826126,10800000,7.48478333333333,3.15377443809008,28,1,NA,NA,NA,NA
"83",3076,1492095615108,1492097428199,10800000,30.2181833333333,8.50065829507236,1,4,NA,NA,NA,NA
"84",3076,1492098384933,1492098625922,10800000,4.01648333333333,3.17199336474024,4,28,NA,NA,NA,NA
"85",3076,1492150911262,1492151409076,10800000,8.2969,3.54773485041719,28,23,NA,NA,NA,NA
"86",3076,1492152608613,1492153317189,10800000,11.8096,1.08169496013045,23,1,NA,NA,NA,NA
"87",3076,1493048344585,1493048818236,10800000,7.89418333333333,0.813531223386594,1,28,NA,NA,NA,NA
"88",3076,1493098558996,1493099085718,10800000,8.7787,3.0131733205403,28,1,NA,NA,NA,NA
"89",3076,1493132305693,1493132874690,10800000,9.48328333333333,4.52630798460247,1,28,NA,NA,NA,NA
"90",3076,1493877877756,1493878287282,10800000,6.82543333333333,3.21719652492876,28,1,NA,NA,NA,NA
"91",3076,1493898247241,1493898958271,10800000,11.8505,7.53840077870343,1,24,NA,NA,NA,NA
"92",3076,1493912561215,1493912915213,10800000,5.89996666666667,4.58089685142247,1,28,NA,NA,NA,NA
"93",3076,1493964477055,1493965518193,10800000,17.3523,5.36812092092582,28,1,NA,NA,NA,NA
"94",3076,1494397321998,1494399025513,10800000,28.3919166666667,7.00115518896223,28,14,NA,NA,NA,NA
"95",3076,1494515590568,1494515933542,10800000,5.71623333333333,4.6042048521212,1,28,NA,NA,NA,NA
"96",3076,1494567528003,1494568559010,10800000,17.18345,3.32050321049041,25,28,NA,NA,NA,NA
"97",3076,1494571183977,1494572468977,10800000,21.4166666666667,13.8690718907656,9,1,NA,NA,NA,NA
"98",3076,1494604268974,1494605297328,10800000,17.1392333333333,6.82037182023083,27,28,NA,NA,NA,NA
"99",3076,1494826555817,1494827126753,10800000,9.5156,4.52490095748733,28,20,NA,NA,NA,NA
"100",3076,1494832658184,1494833319496,10800000,11.0218666666667,2.7378141301202,20,1,NA,NA,NA,NA
"101",3076,1494861802192,1494862247469,10800000,7.42128333333333,4.59607535114806,1,28,NA,NA,NA,NA
"102",3076,1494912106892,1494912539785,10800000,7.21488333333333,3.08091333026347,28,1,NA,NA,NA,NA
"103",3076,1494949776261,1494950170974,10800000,6.57855,4.58114080536171,1,28,NA,NA,NA,NA
"104",3076,1494999129437,1494999675999,10800000,9.10936666666667,4.50271014878081,28,20,NA,NA,NA,NA
"105",3076,1495005843429,1495006956439,10800000,18.5501666666667,2.92343402398094,20,1,NA,NA,NA,NA
"106",3076,1495033047561,1495033797405,10800000,12.4974,6.03436812358897,1,24,NA,NA,NA,NA
"107",3076,1495036936384,1495037330406,10800000,6.56703333333333,2.45016156613227,24,28,NA,NA,NA,NA
"108",3076,1495082298098,1495083408948,10800000,18.5141666666667,8.42890672771423,28,31,NA,NA,NA,NA
"109",3076,1495084378959,1495085020958,10800000,10.6999833333333,6.70504551743459,31,28,NA,NA,NA,NA
"110",3076,1495087644989,1495088046948,10800000,6.69931666666667,3.1251544549414,28,1,NA,NA,NA,NA
"111",3076,1495121904921,1495122971937,10800000,17.7836,3.26157547730246,22,28,NA,NA,NA,NA
"112",3076,1495172331776,1495172727864,10800000,6.60146666666667,3.97068703148032,16,20,NA,NA,NA,NA
"113",3076,1495178516190,1495178900104,10800000,5.4531,2.7275573850592,20,1,TRUE,1,0.927245043999153,1
"114",3076,1495814390392,1495814885955,10800000,8.25938333333333,4.69691120468597,1,28,TRUE,1,0.840821295311574,7
"115",3076,1495875235520,1495875699262,10800000,7.72903333333333,3.41512388559062,28,23,FALSE,-1,-1,0
"116",3076,1495879230407,1495879448627,10800000,3.637,1.11060168914768,23,28,FALSE,-1,-1,0
"117",3076,1495888300834,1495889726600,10800000,23.7627666666667,18.1215520966374,28,11,FALSE,-1,-1,0
"118",3076,1495893619594,1495894601596,10800000,16.3667,8.24474996974067,11,7,FALSE,-1,-1,0
"119",3076,1495898119570,1495898610569,10800000,8.18331666666667,3.35166588068791,7,3,FALSE,-1,-1,0
"120",3076,1495900904582,1495904193442,10800000,54.8143333333333,47.4586531131704,3,5,FALSE,-1,-1,0
"121",3076,1495906327454,1495906814451,10800000,8.11661666666667,5.41974873299261,2,28,FALSE,-1,-1,0
"122",3076,1496036431151,1496036924130,10800000,8.21631666666667,4.55294225064713,28,20,TRUE,1,0.786636109456169,6
"123",3076,1496043244282,1496043993120,10800000,12.4806333333333,3.17941301580138,20,1,TRUE,1,0.94042653108446,1
"124",3076,1496069841109,1496070207116,10800000,6.10011666666667,4.58174448912441,1,28,TRUE,1,0.850487493480535,7
"125",3076,1496127995176,1496128424969,10800000,7.16321666666667,3.08079197991623,28,1,TRUE,1,0.925014848294587,6
"126",3076,1496157636218,1496158629743,10800000,16.55875,4.47743403981738,1,28,TRUE,1,0.84164180671612,7
"127",3076,1496209043506,1496209479534,10800000,7.26713333333333,4.64519110814055,28,20,TRUE,1,0.919151458789425,6
"128",3076,1496215762527,1496216183544,10800000,7.01695,2.89062372822467,20,1,TRUE,1,0.948772252808282,1
"129",3076,1496226964843,1496227869519,10800000,15.0779333333333,3.59108576790059,10,28,FALSE,5,0.0659731844101108,8
"130",3076,1496296651964,1496298369285,10800000,28.6220166666667,9.14820253691078,0,1,FALSE,-1,-1,1
"131",3076,1496329853449,1496331249467,10800000,23.2669666666667,5.69244380144751,1,24,TRUE,2,0.15872137667121,7
"132",3076,1496382038755,1496382556873,10800000,8.6353,4.73127894589406,28,20,TRUE,1,0.641884945800751,6
"133",3076,1496387617876,1496387975850,10800000,4.9728,2.77206810353231,20,1,TRUE,1,0.939569797728498,1
"134",3076,1496418232551,1496420764557,10800000,42.2001,9.63134652407488,1,23,FALSE,-1,-1,7
"135",3076,1496469148662,1496477928905,10800000,146.337383333333,229.584433291952,29,17,NA,NA,NA,NA
"136",3076,1496672487100,1496680739932,10800000,137.5472,189.130184271125,18,19,NA,NA,NA,NA
"137",3076,1496762840867,1496763402772,10800000,9.36508333333333,4.59607535114806,1,28,TRUE,1,0.844532969815208,7
"138",3076,1496815784536,1496816330727,10800000,9.10318333333333,3.06491636809219,28,1,TRUE,3,0.0812740481009536,6
"139",3076,1496848154441,1496848582935,10800000,7.14156666666667,4.57536840718755,1,28,FALSE,4,0.105178169785473,7
"140",3076,1496899604184,1496900157200,10800000,9.21693333333333,4.57282085722526,28,20,TRUE,2,0.20301752043839,6
"141",3076,1496905629778,1496906038181,10800000,6.80671666666667,2.82730291788076,20,1,TRUE,1,0.745912180972391,1
"142",3355,1490472256719,1490473757743,7200000,22.58325,11.2874424939123,0,15,NA,NA,NA,NA
"143",3355,1490501682784,1490502015769,10800000,4.20005,1.99108618126133,15,4,NA,NA,NA,NA
"144",3355,1490511347805,1490512640794,10800000,20.7855666666667,7.44201588023114,4,15,NA,NA,NA,NA
"145",3355,1490516420796,1490524525937,10800000,131.166883333333,90.5345730867676,15,9,NA,NA,NA,NA
"146",3355,1490526095817,1490526744808,10800000,7.78318333333333,4.30505278799006,9,20,NA,NA,NA,NA
"147",3355,1490590416852,1490591918835,10800000,23.1841333333333,7.83658867530853,15,6,NA,NA,NA,NA
"148",3355,1490632780908,1490636322930,10800000,53.4664666666667,21.8421579311835,6,15,NA,NA,NA,NA
"149",3355,1490680811373,1490682892019,10800000,31.6837,11.336246070682,15,16,NA,NA,NA,NA
"150",3355,1490683259031,1490685875161,10800000,42.7332833333333,24.5890686761937,16,6,NA,NA,NA,NA
"151",3355,1490722347066,1490723946088,10800000,26.6503666666667,14.3795825990633,6,20,NA,NA,NA,NA
"152",3355,1490767433153,1490767752172,10800000,5.31698333333333,1.57214742017753,15,20,NA,NA,NA,NA
"153",3355,1490768804166,1490770075165,10800000,21.1833166666667,7.12131315543898,20,6,NA,NA,NA,NA
"154",3355,1490804475225,1490805677231,10800000,20.0334333333333,7.29060032886175,6,15,NA,NA,NA,NA
"155",3355,1490847588329,1490848641340,10800000,17.5501833333333,7.66830234308278,15,6,NA,NA,NA,NA
